pph age;pph altitude;ac altitude;different relief ac pph;pph distance;PPH SEXE;PPH NB HEURES PRATIQUE;AC EXPERIENCEmoins d'un an 1 : 1/2 : 1 Ã  2 ans2/4 : 2 Ã  4 ans4 : plus de 4 anscase grisÃ©e : sans objet;AC FREQUEE;AC BREVET VOL VOL LIBRE;AC NIVEAU PROGRESSION VOL LIBRE;AC ECOLE VOL LIBRE;AC 0 BI VOL LIBRE;AC TYPE VOL VOL LIBRE;AC SITE CONNAISSAE VOL LIBRE;AC TYPE AILE VOL LIBRE;AC SURFACE AILE;AC AILE HOMOLOGATION PARAPENTE;AC SELLETTE PROTECTION PARAPENTE;AC NOMBRE DE JOUR DEPUIS LE D2BUT DE l'ANNEE;AC HEURE;Saison;AC ETAT ASSURE
56;105;89;0;30;0;30;3;3;2;2;0;0;3;1;1;27;3;2;94;17;1;2
63;94;1552;1;570;0;0;4;4;2;2;0;0;4;4;1;23;3;2;104;13;1;1
18;179;237;0;50;0;20;1;2;0;0;0;0;1;4;1;18;0;2;144;16;1;2
51;102;128;0;19;1;130;1;2;1;0;0;0;2;3;1;25;2;2;150;16;1;1
42;778;237;0;38;0;0;1;3;0;0;0;0;4;2;1;26;2;3;155;10;2;1
66;778;1063;1;36;1;30;4;2;2;2;0;0;6;3;1;24;3;2;168;16;2;1
58;414;237;0;9;0;50;1;2;0;0;0;0;1;4;1;18;0;2;144;16;1;0
44;663;913;1;153;0;70;4;2;3;3;0;0;4;3;1;30;-1;3;175;11;2;2
16;379;937;1;22;1;0;1;4;0;0;0;0;4;3;1;22;3;2;191;10;2;2
63;49;927;1;563;0;40;4;4;2;2;0;0;4;3;1;28;2;2;204;11;2;1
60;49;57;0;36;0;40;3;2;0;1;0;0;4;3;1;26;3;2;233;16;2;2
52;229;362;0;27;0;4;2;2;0;1;0;0;4;3;1;25;2;2;140;10;1;1
44;447;1545;1;14;1;2;2;2;1;1;0;0;4;3;1;22;3;2;139;16;1;1
55;80;1279;1;289;0;76;4;3;3;3;0;0;6;2;1;25;3;3;174;15;2;1
46;913;913;0;0;0;10;4;2;1;3;0;0;4;3;1;23;3;2;181;14;2;1
45;1155;385;1;97;0;20;1;4;0;0;0;0;4;4;1;30;2;2;184;11;2;1
36;1027;1027;0;0;0;20;1;3;0;1;0;0;4;3;1;26;2;2;189;9;2;2
58;281;366;0;30;0;50;1;3;0;0;0;0;4;3;1;29;2;2;235;11;2;1
30;171;902;1;122;0;0;1;4;0;0;0;0;4;4;1;25;2;2;239;18;2;0
18;475;1123;1;231;1;50;3;3;3;3;0;0;8;4;1;21;-1;4;237;15;2;2
37;52;750;0;487;1;1;1;4;0;0;0;0;4;4;1;25;2;3;245;13;3;1
35;125;913;1;416;1;90;4;3;3;3;0;0;9;4;1;20;-1;3;261;11;3;2
25;250;1092;1;279;1;0;1;4;0;0;0;0;4;4;1;26;2;2;274;10;3;1
42;3;86;0;190;1;2;4;2;0;1;0;0;4;3;1;24;2;2;36;16;0;1
45;450;1092;1;13;0;400;4;3;3;3;1;1;4;3;2;41;3;2;148;9;1;0
31;38;1092;1;446;1;20;1;3;0;0;0;0;4;3;1;23;2;2;147;12;1;2
39;474;163;0;178;0;30;4;3;3;3;0;1;2;3;2;41;3;2;161;14;2;1
53;148;1013;1;79;0;0;1;4;0;0;0;0;1;3;1;30;2;2;166;9;2;1
34;436;1552;1;24;1;8;3;2;0;1;0;0;7;4;1;22;2;3;176;15;2;1
26;172;798;0;169;1;20;1;4;0;0;0;0;4;1;1;18;5;2;223;10;2;2
41;189;445;0;187;0;100;4;3;3;3;0;0;6;1;1;25;-1;2;243;16;3;2
43;26;1123;1;739;0;0;1;4;0;0;0;0;4;1;1;24;2;2;265;10;3;1
42;1362;1362;0;0;0;120;4;3;3;3;0;0;1;3;1;20;3;3;284;16;3;1
47;492;913;1;18;0;50;4;2;2;2;0;0;4;3;1;25;3;3;287;9;3;0
54;327;763;0;24;0;0;1;4;0;0;0;0;4;4;1;28;2;2;111;12;1;2
69;99;658;0;614;0;60;4;3;2;2;1;0;1;1;1;24;2;2;107;16;1;0
53;1608;1608;0;0;0;30;4;3;3;3;1;0;4;4;1;26;3;3;126;19;1;2
66;44;450;0;445;0;50;4;3;3;3;0;0;6;4;1;25;3;2;124;14;1;2
46;1362;1608;0;10;0;150;4;3;3;3;1;1;4;4;2;42;3;3;135;16;1;0
45;58;293;0;462;0;50;4;4;0;3;0;0;4;0;1;26;3;2;140;16;1;2
36;220;1340;1;53;1;0;3;3;2;3;0;0;6;1;1;23;3;3;141;12;1;2
61;119;97;0;12;0;10;4;4;2;1;1;0;2;4;1;25;2;2;212;17;2;2
41;320;911;1;71;0;20;4;2;3;3;1;0;4;3;1;22;-1;3;210;20;2;2
30;72;83;0;91;0;0;1;4;0;0;0;0;1;1;1;28;2;3;205;11;2;1
39;1143;2377;0;20;0;150;4;3;3;3;1;0;9;3;1;22;-1;3;213;13;2;2
56;24;200;0;24;0;60;1;3;0;1;0;0;4;3;1;26;3;2;249;18;3;2
51;233;1379;1;6;0;20;1;3;0;0;0;0;4;3;1;26;2;3;251;9;3;2
52;140;288;0;11;0;30;4;2;1;2;0;0;1;3;1;25;-1;2;253;13;3;2
64;1229;1229;0;0;0;100;4;4;2;3;1;1;4;3;2;41;1;2;254;16;3;2
52;230;403;0;49;0;20;4;3;2;2;1;0;5;1;1;25;2;4;248;17;3;2
36;71;2032;1;841;1;0;4;4;2;3;0;0;4;4;1;23;3;3;272;12;3;3
41;172;1931;1;126;1;20;4;3;1;2;1;0;7;2;1;22;2;2;20;13;0;1
30;236;0;0;5059;0;150;4;3;3;3;1;0;4;3;1;23;5;3;41;15;0;1
28;1001;1251;0;445;0;150;4;4;3;3;1;0;9;2;1;20;0;3;104;15;1;2
42;352;905;1;9;0;200;4;3;3;3;1;1;4;3;2;42;1;2;140;13;1;2
43;771;1104;1;6;0;150;3;3;1;1;1;0;4;4;1;26;3;2;183;18;2;0
36;1694;9;1;629;1;130;4;3;3;3;1;0;9;1;1;25;0;3;187;18;2;1
35;50;1757;1;487;0;50;3;3;0;2;1;0;5;2;1;24;3;2;196;10;2;2
41;778;778;0;0;0;0;4;3;1;1;1;0;4;3;1;25;3;2;228;19;2;1
50;220;1092;1;81;1;210;4;3;3;3;1;1;4;3;2;38;1;3;237;16;2;0
52;259;1162;1;191;1;50;4;2;3;3;1;0;6;3;1;23;3;3;258;15;3;2
54;988;1757;0;10;0;300;4;3;3;3;1;1;4;3;2;41;3;2;265;14;3;1
39;385;1251;1;305;0;0;1;4;0;0;0;0;4;1;1;25;2;2;273;0;3;2
51;90;911;1;99;0;100;4;3;3;3;1;2;4;3;2;42;3;2;287;13;3;2
54;1757;1757;0;0;0;350;4;3;3;3;0;0;4;3;1;28;5;3;340;12;3;2
38;1279;913;0;12;0;150;3;2;3;3;0;0;4;3;1;25;-1;3;146;10;1;0
54;42;450;0;546;0;50;3;4;1;0;0;0;6;4;1;25;3;2;205;13;2;2
46;356;83;0;446;1;0;1;4;0;0;0;0;1;1;1;26;2;2;226;14;2;2
36;450;1479;1;26;1;10;1;4;0;0;0;0;4;3;1;21;2;2;290;18;3;1
67;48;647;0;357;0;0;2;4;0;0;0;0;4;2;1;26;2;3;120;16;1;1
71;159;1143;1;203;0;0;1;4;0;0;0;0;1;1;1;23;2;2;129;10;1;1
30;221;1229;1;245;1;0;1;4;0;0;0;0;1;3;1;25;2;2;134;12;1;1
47;1362;1893;0;18;0;200;4;3;3;3;0;1;4;3;2;40;3;2;211;16;2;0
48;1737;1330;0;13;0;300;4;4;3;3;0;1;7;3;2;42;3;3;363;10;3;1
49;54;108;0;212;0;20;1;2;0;0;0;0;2;4;1;25;2;2;217;17;2;1
70;253;1699;1;795;0;50;4;3;2;3;0;0;5;3;1;30;0;2;266;12;3;2
60;296;650;0;77;0;20;1;2;0;0;0;0;1;3;1;28;2;2;277;9;3;1
34;262;-3492;0;5361;0;90;4;3;3;3;0;2;4;3;2;41;0;1;254;13;3;1
45;80;362;0;18;0;150;4;2;3;3;0;2;4;3;2;41;3;2;65;16;1;0
44;82;784;0;14;0;7;1;3;1;2;0;0;4;3;1;26;2;2;83;11;1;1
32;450;462;0;10;0;200;4;3;3;0;0;1;4;3;2;42;1;2;142;15;1;0
41;1278;561;1;13;0;0;1;4;0;0;0;0;4;3;1;26;2;3;163;10;2;3
30;10;1703;1;78;1;20;1;3;0;0;0;0;4;4;1;25;0;2;174;12;2;2
54;219;178;0;31;1;20;1;4;0;0;0;0;1;1;1;26;2;2;236;12;2;2
43;1757;1757;0;0;0;100;4;3;3;3;0;1;4;3;2;41;1;3;288;12;3;0
55;523;1267;1;17;1;100;4;2;3;3;1;2;4;3;2;41;1;2;107;15;1;2
63;337;650;0;100;0;40;4;3;2;3;1;0;6;3;1;24;-1;2;117;16;1;0
32;220;220;0;0;0;0;3;4;0;2;1;0;5;0;1;25;0;2;251;19;3;3
34;172;1610;1;6849;1;50;2;2;2;2;1;0;5;4;1;25;3;2;174;15;2;3
55;511;288;0;28;0;20;4;2;3;3;1;0;4;3;1;24;3;3;209;14;2;2
58;25;1026;1;958;0;70;4;2;2;3;0;0;6;3;1;27;3;3;274;17;3;2
62;523;523;0;0;0;0;4;3;3;2;1;0;4;3;0;41;0;3;301;17;3;2
56;17;1362;1;7029;0;400;4;3;3;3;0;1;4;3;2;41;3;3;222;15;2;0
49;207;1229;1;24;0;150;4;3;3;3;0;1;4;3;2;42;1;2;231;17;2;0
34;87;152;0;368;0;0;3;4;0;0;0;0;4;1;1;25;2;3;204;18;2;1
64;1379;1931;0;83;0;200;4;3;3;3;1;1;4;3;2;41;1;2;363;13;3;0
68;60;717;0;155;0;10;4;3;1;2;1;0;5;4;1;30;3;2;168;5;2;1
61;568;568;0;0;0;50;4;3;2;3;1;0;4;3;1;22;3;3;133;15;1;0
42;76;701;0;98;0;30;4;2;2;3;1;0;4;0;1;25;-1;2;145;13;1;2
34;1085;702;1;13;0;50;4;3;3;3;1;1;4;3;2;42;1;3;218;9;2;1
47;568;568;0;0;1;0;1;4;0;3;1;2;4;3;2;41;1;1;245;14;3;2
52;277;1552;1;111;0;8;2;2;2;2;1;0;5;1;1;24;3;3;288;17;3;2
60;517;965;1;32;0;0;1;3;0;0;0;0;4;4;1;23;2;2;61;8;1;0
35;193;254;0;67;0;5;3;4;3;3;1;2;2;3;2;35;-1;2;71;11;1;0
30;53;1092;1;702;1;20;1;4;0;0;0;0;4;3;1;22;2;2;130;10;1;1
36;171;192;0;41;0;100;3;2;1;1;0;0;4;3;1;25;2;2;128;11;1;1
36;1172;647;1;44;0;0;1;4;0;0;0;0;4;2;1;28;2;3;125;18;1;1
36;35;293;0;611;0;0;1;4;0;0;0;0;4;2;1;24;2;3;135;12;1;2
37;531;6;0;7912;0;150;4;3;3;3;1;0;1;4;1;19;0;1;135;14;1;1
48;937;911;0;77;0;40;4;3;3;3;1;0;6;4;1;25;3;2;160;12;2;2
60;34;1092;1;591;0;5;3;4;1;2;0;0;4;3;1;24;2;2;179;12;2;1
28;294;0;0;694;0;50;3;3;1;2;1;0;4;1;1;18;0;1;176;18;2;2
43;458;1104;1;38;0;200;4;3;3;3;1;1;4;4;2;42;3;2;184;17;2;1
38;77;27;0;40;0;90;4;3;2;2;1;0;1;1;1;22;3;2;188;20;2;0
46;54;66;0;79;0;160;4;3;3;3;1;1;4;3;2;39;1;2;201;18;2;0
52;910;905;0;6;0;350;4;3;3;3;1;1;4;3;2;41;3;3;219;14;2;0
43;917;965;0;6;0;200;1;3;2;1;0;0;4;3;1;25;3;2;226;11;2;2
40;98;54;0;435;0;20;3;3;2;2;1;0;4;4;1;16;3;1;233;19;2;0
41;243;243;0;0;0;33;3;2;2;2;1;0;4;3;1;28;2;2;237;18;2;0
70;356;902;1;70;0;160;2;3;3;3;1;2;4;4;2;41;0;2;281;0;3;3
59;626;1013;1;48;0;40;4;3;2;2;1;0;4;3;1;28;3;3;365;13;3;2
60;1757;1757;0;0;0;200;4;3;2;3;0;1;4;3;2;41;1;2;24;14;0;0
48;415;471;0;16;0;20;3;3;1;1;1;0;4;0;1;25;3;2;84;10;1;0
44;314;1107;1;266;0;70;4;3;3;3;1;0;9;3;1;24;0;3;99;15;1;2
39;798;1745;1;32;0;10;2;3;0;2;0;0;4;4;1;25;3;2;111;12;1;2
27;905;910;0;6;0;120;1;4;0;0;0;0;4;1;1;25;3;2;186;18;2;2
52;647;647;0;0;1;50;4;3;3;3;1;1;4;3;2;38;1;3;147;16;1;0
29;52;1232;1;365;1;30;4;3;1;2;1;0;4;1;1;24;3;2;147;14;1;1
32;145;1010;1;209;0;25;1;2;0;2;1;0;4;1;1;23;3;1;161;20;2;2
67;189;1719;1;140;0;20;1;3;0;0;0;0;1;3;1;30;2;1;183;10;2;1
40;347;910;1;26;1;0;1;4;0;0;0;0;4;1;1;25;3;2;186;18;2;2
73;240;126;0;2731;0;30;4;3;3;3;1;0;5;4;1;25;3;2;307;11;3;1
34;1085;1085;0;0;0;50;4;3;3;3;1;2;4;3;2;42;1;2;196;17;2;0
43;887;414;1;71;0;200;4;3;3;3;0;1;4;4;2;41;3;2;196;17;2;0
53;913;261;1;2812;0;200;4;3;3;3;1;1;4;1;2;43;3;2;202;15;2;1
32;1085;663;1;17;0;0;2;4;0;0;0;0;1;4;1;25;2;2;205;10;2;1
58;450;1479;1;26;0;150;4;4;3;3;1;1;4;3;2;42;1;2;218;10;2;0
47;295;1379;1;8;0;0;4;3;3;3;1;1;4;4;2;38;2;2;224;8;2;0
34;870;913;0;210;1;150;4;3;3;3;0;1;4;3;2;40;3;2;226;10;2;0
58;1148;1148;0;0;0;200;4;4;3;3;1;1;4;3;2;42;1;2;228;16;2;0
64;223;633;0;173;0;0;1;4;0;1;0;0;4;4;1;28;2;2;235;11;2;1
52;234;647;0;32;0;3;1;3;0;0;0;0;4;3;1;28;2;2;240;14;2;1
61;911;568;1;45;0;80;4;2;3;3;1;2;4;3;2;41;1;1;245;14;3;0
54;95;135;0;36;0;30;3;3;0;1;1;0;4;3;1;26;3;2;263;16;3;2
60;37;1545;1;548;0;20;3;3;1;2;0;0;4;4;1;25;3;2;283;16;3;2
38;965;965;0;0;0;150;3;2;1;2;1;0;4;3;1;25;3;2;286;11;3;1
64;1531;1092;0;46;0;250;4;3;3;3;1;1;5;4;2;42;1;1;287;15;3;1
47;209;1143;1;102;0;40;2;4;0;1;0;0;4;3;1;27;3;2;296;16;3;1
60;299;318;0;29;0;30;4;2;2;2;0;0;1;1;1;25;2;2;91;10;1;1
41;233;385;0;32;0;10;4;2;0;2;0;0;6;0;1;25;3;3;125;17;1;0
37;141;135;0;227;0;14;2;3;0;0;0;0;4;1;1;24;2;2;127;11;1;2
55;33;560;0;392;0;5;1;3;0;0;0;0;1;3;1;26;2;2;203;12;2;1
42;1888;1092;0;129;1;180;4;3;3;3;0;1;4;3;2;41;3;3;213;11;2;1
33;45;1542;1;220;0;20;1;3;0;0;0;0;4;3;1;26;2;3;214;18;2;1
60;1757;1757;0;0;0;200;4;3;3;3;0;1;4;3;2;41;3;3;221;11;2;0
62;30;1092;1;453;0;0;1;4;0;0;0;0;4;4;1;30;2;2;227;10;2;1
42;1888;1092;0;129;1;180;4;3;3;2;0;1;4;3;2;41;3;2;260;14;3;0
56;922;965;0;14;0;20;1;2;0;0;0;0;4;4;1;27;2;2;313;10;3;1
32;767;1092;1;64;1;6;1;3;0;0;0;0;4;4;1;22;2;2;89;11;1;1
56;94;0;0;5362;0;30;3;4;0;2;0;0;4;3;1;25;2;2;106;14;1;1
29;1279;1092;0;11;1;200;4;3;3;3;1;1;4;3;2;39;-1;3;112;14;1;1
45;326;1092;1;227;0;25;3;3;3;3;0;0;4;4;1;27;3;2;155;15;2;1
47;680;442;0;22;0;10;2;3;1;1;0;0;4;2;1;22;2;2;175;19;2;1
35;957;1229;0;169;0;3;1;4;0;0;0;0;4;2;1;26;2;2;177;10;2;1
25;33;1379;1;475;0;20;1;3;0;0;0;0;4;4;1;26;2;3;198;10;2;2
33;516;702;0;176;0;10;1;3;0;0;0;0;4;1;1;26;2;2;203;11;2;1
51;121;1931;1;495;0;3;4;4;2;0;0;0;4;4;1;31;2;3;227;17;2;1
45;33;1362;1;577;0;30;4;4;1;1;0;0;4;3;1;30;2;2;189;19;2;1
28;189;1123;1;82;1;0;1;4;0;0;0;0;1;3;1;24;2;2;209;8;2;1
32;67;1123;1;108;0;100;4;3;3;3;1;1;4;3;2;42;3;2;220;18;2;0
33;524;442;0;35;0;200;4;3;3;3;1;1;4;4;2;41;3;2;221;16;2;0
67;11;560;0;437;0;0;1;4;0;0;0;0;1;1;1;24;0;2;226;11;2;0
33;66;1362;1;461;1;20;1;3;0;0;0;0;1;4;1;22;2;2;237;12;2;1
17;49;57;0;36;0;50;1;2;0;0;0;0;4;4;1;22;2;2;247;19;3;1
30;450;913;1;24;1;20;3;2;1;1;0;0;4;4;1;24;2;2;247;13;3;1
51;988;1362;0;8;1;300;4;3;3;0;0;2;4;3;2;37;3;3;63;8;1;1
36;36;1362;1;462;0;0;2;4;0;0;0;0;4;1;1;27;2;3;81;10;1;1
32;38;1379;1;249;0;0;2;4;0;0;0;0;4;3;1;26;2;3;82;10;1;1
51;994;262;1;88;0;15;3;3;0;0;0;0;4;4;1;26;2;2;145;18;1;1
29;66;1092;1;444;1;20;3;4;1;2;0;0;4;3;1;22;2;2;147;15;1;0
36;1819;1757;0;11;0;200;4;3;3;3;1;1;4;3;2;41;1;3;159;9;2;0
47;1362;1362;0;0;0;200;4;3;3;3;0;1;4;3;2;40;1;2;169;18;2;1
50;230;1379;1;25;0;100;1;3;0;3;0;0;1;1;1;25;2;3;186;11;2;1
29;450;1931;1;28;0;170;4;3;3;3;1;1;4;3;2;42;3;2;199;13;2;0
63;195;1010;1;192;0;10;4;4;2;2;0;0;1;4;1;27;3;3;216;15;2;1
48;89;951;1;470;0;0;1;4;0;0;0;0;1;1;1;28;2;3;243;9;3;1
33;159;927;1;448;0;90;4;3;3;3;0;2;4;4;2;40;3;2;295;16;3;1
55;306;279;0;49;0;120;4;3;3;3;1;0;4;2;1;24;5;3;35;15;0;2
62;414;305;0;340;0;50;4;3;3;2;1;0;6;4;1;26;5;2;81;14;1;2
35;115;293;0;579;1;5;3;3;1;2;1;0;4;3;1;26;3;2;118;11;1;2
60;663;1123;1;20;0;0;4;4;2;1;1;0;8;3;1;28;3;3;118;15;1;2
34;483;10;0;615;1;50;3;3;1;2;1;0;4;0;1;22;2;2;139;15;1;2
26;1703;1143;0;144;0;100;4;3;3;3;1;0;8;3;1;25;0;2;158;17;2;2
51;429;494;0;792;0;100;4;3;3;3;1;0;8;0;1;25;0;2;172;16;2;1
53;25;23;0;50;0;0;2;3;0;1;1;0;4;2;1;26;2;2;170;11;2;2
47;44;492;0;25;0;100;4;3;3;3;1;0;4;3;1;25;-1;2;175;12;2;3
56;325;633;0;77;0;40;4;4;1;1;1;0;4;4;1;25;2;2;190;18;2;2
44;298;455;0;69;0;130;3;2;3;3;1;0;4;3;1;25;5;2;199;16;2;2
42;32;927;1;329;0;39;2;4;0;0;0;0;4;4;1;30;2;2;196;11;2;1
43;905;1710;0;293;0;250;4;3;3;3;1;0;4;0;1;25;0;2;197;17;2;2
36;1819;1757;0;11;0;200;4;3;3;3;1;0;9;4;1;25;0;3;206;16;2;2
65;466;404;0;33;0;15;4;3;2;1;1;0;6;0;1;25;-1;2;209;15;2;3
54;448;455;0;8;0;0;4;4;1;2;1;0;4;4;1;25;0;2;208;19;2;2
57;27;438;0;31;0;180;4;2;3;3;1;0;4;3;1;28;0;2;228;18;2;3
51;429;971;1;2407;0;100;4;3;3;3;1;0;8;1;1;24;0;3;235;16;2;2
40;9;442;0;822;0;500;4;3;2;3;1;0;4;3;1;20;-1;3;233;18;2;2
26;295;1271;1;66;0;20;4;3;2;3;1;0;6;4;1;25;0;3;235;18;2;2
42;913;913;0;0;0;80;4;2;3;3;1;0;5;3;1;22;0;4;226;17;2;2
53;178;803;1;345;0;140;4;3;3;0;1;0;4;0;1;25;0;2;251;18;3;3
31;450;592;0;653;0;50;2;2;0;2;1;0;4;4;1;25;2;3;272;13;3;1
59;366;366;0;0;0;70;4;3;3;3;1;0;4;4;1;25;-1;3;20;14;0;2
67;149;152;0;18;0;20;4;3;2;2;1;0;4;3;1;25;3;3;277;18;3;2
60;212;335;0;34;0;50;4;3;2;2;1;0;4;4;1;28;3;3;32;14;0;3
37;3;200;0;22;0;200;4;3;3;3;1;0;4;3;1;27;0;2;69;0;1;3
53;1001;911;0;20;0;30;3;3;3;3;1;0;4;3;1;25;3;2;98;11;1;2
54;146;47;0;37;0;30;2;3;2;2;1;0;4;4;1;26;3;2;103;10;1;0
69;177;279;0;30;0;50;4;3;3;3;1;0;6;3;1;24;-1;2;110;0;1;3
49;36;913;1;452;0;70;4;2;2;2;1;0;5;3;1;25;3;3;110;9;1;2
60;27;954;1;133;0;70;4;2;0;3;1;0;4;0;1;25;-1;2;118;15;1;2
51;22;135;0;50;0;10;4;3;3;1;1;0;4;3;1;25;0;2;118;19;1;2
28;677;1362;1;20;0;10;3;4;0;1;1;0;1;3;1;26;3;3;118;18;1;2
75;274;431;0;38;0;10;4;4;2;2;1;0;4;2;1;326;2;2;140;16;1;1
59;172;243;0;81;0;30;4;2;2;2;1;0;6;1;1;27;3;3;146;17;1;1
66;59;927;1;481;0;150;4;3;3;3;1;2;5;3;1;25;-1;2;157;18;2;3
51;4;86;0;7;0;80;2;2;2;2;1;0;4;3;1;18;0;2;153;17;2;2
63;322;1123;1;154;0;30;4;4;2;0;1;0;4;1;1;24;3;2;156;12;2;2
60;52;905;1;405;0;110;3;2;0;0;1;0;4;4;1;26;2;3;165;13;2;2
45;1581;1210;0;26;0;110;4;3;3;3;1;0;6;4;1;25;-1;2;172;15;2;2
56;345;1888;1;155;1;20;4;4;3;3;1;0;4;4;1;25;3;2;196;13;2;2
41;163;962;1;169;0;10;2;3;0;3;1;0;4;1;1;24;0;2;208;12;2;2
54;162;133;0;162;0;25;4;4;3;3;1;0;4;0;1;25;0;2;217;17;2;2
58;913;1026;0;570;1;50;4;3;3;3;1;0;4;3;1;22;2;2;224;19;2;2
24;1346;1143;0;179;0;300;4;3;3;3;1;0;8;4;1;26;0;3;231;17;2;1
69;364;702;0;13;0;10;3;3;2;2;1;0;5;4;1;24;3;2;233;10;2;3
66;37;1001;1;578;1;220;4;4;3;3;1;0;6;3;1;25;-1;3;238;14;2;3
37;352;1745;1;281;0;70;4;3;2;3;1;0;4;1;1;21;5;2;207;16;2;2
49;209;1162;1;108;0;123;4;3;0;3;1;0;4;4;1;25;3;2;243;15;3;2
45;671;520;0;15;0;100;4;4;2;2;1;0;4;3;1;24;3;3;270;15;3;2
53;24;57;0;49;0;35;4;2;3;3;1;0;4;4;1;25;-1;2;286;15;3;2
60;1201;165;1;12333;0;10;4;3;2;3;0;0;4;0;1;25;3;2;306;10;3;2
56;109;927;1;477;0;0;2;4;0;0;0;0;1;4;1;25;0;2;246;11;3;1
40;215;2377;1;247;0;0;4;4;2;2;0;0;4;4;1;27;3;2;126;11;1;2
56;1346;1788;0;22;0;300;4;3;3;3;0;0;1;3;1;25;0;2;197;11;2;1
39;746;1013;1;25;0;150;4;3;3;3;0;1;7;4;2;41;1;2;228;12;2;0
31;913;913;0;0;0;150;4;3;0;2;0;0;4;3;1;25;-1;3;266;10;3;1
19;1801;1801;0;0;0;0;1;3;0;1;0;0;1;2;1;25;0;2;171;14;2;0
43;145;1143;1;118;0;2;4;4;1;2;0;0;4;4;1;25;0;2;223;11;2;1
36;58;39;0;286;0;120;4;2;3;1;0;0;4;0;1;25;0;2;248;0;3;2
30;58;231;0;9;0;52;3;2;1;2;0;0;4;1;1;18;3;3;107;16;1;2
31;422;1123;1;65;0;100;3;3;3;3;0;0;8;1;1;22;-1;3;176;13;2;0
35;788;1379;1;20;0;100;3;2;3;3;1;0;7;3;1;25;0;2;363;15;3;2
37;651;1921;1;9679;0;100;3;2;3;3;1;0;4;1;1;26;-1;2;8;18;0;2
55;1027;784;1;205;0;300;4;3;3;3;1;0;6;4;1;26;0;3;80;11;1;2
44;363;693;0;18;0;40;3;3;1;0;1;0;4;4;1;25;0;1;78;16;1;2
56;344;440;0;69;0;70;2;4;1;1;1;0;4;4;1;25;2;2;100;18;1;2
44;483;0;0;5166;0;90;4;3;3;3;1;0;6;1;1;24;-1;3;100;15;1;2
65;385;799;0;26;0;30;4;2;2;2;1;0;4;2;1;25;3;2;100;14;1;2
45;0;306;0;52;0;50;3;4;2;3;1;0;4;3;1;29;3;3;104;14;1;1
52;255;561;0;487;0;54;4;3;3;3;1;0;6;3;1;23;0;3;125;13;1;1
60;451;1737;1;93;0;100;4;3;3;3;1;0;6;4;1;27;-1;3;124;12;1;2
30;404;1379;1;54;1;100;4;3;3;3;1;0;6;4;1;23;-1;3;104;14;1;2
40;30;784;0;672;0;50;3;2;2;3;1;0;5;4;1;25;2;2;142;12;1;2
31;689;936;1;6;0;15;1;2;0;3;0;0;4;3;1;24;3;2;157;19;2;2
66;46;16;0;67;0;50;4;4;2;2;1;0;4;1;1;27;3;1;170;17;2;2
53;120;318;0;57;0;30;3;2;1;1;1;0;4;3;1;25;3;3;184;19;2;2
49;100;293;0;610;0;30;3;2;0;2;0;0;4;4;1;22;3;3;178;18;2;2
48;58;362;0;28;0;1;2;4;0;0;0;0;4;4;1;26;2;2;191;11;2;2
35;1379;188;1;31;1;80;4;2;3;3;1;0;4;3;1;23;3;3;191;16;2;0
41;152;1737;1;391;0;150;4;3;3;3;1;0;6;4;1;21;5;3;200;16;2;2
67;365;198;0;60;0;46;4;3;2;3;1;2;2;4;2;41;0;2;205;15;2;2
38;1373;1373;0;0;0;150;2;3;0;2;1;0;4;4;1;26;3;2;219;16;2;1
56;80;911;1;110;0;0;1;2;0;0;1;0;5;1;1;25;3;3;218;9;2;1
53;1403;965;0;24;0;25;2;4;2;1;1;0;4;4;1;25;3;2;227;11;2;2
62;524;518;0;20;0;150;4;3;3;3;1;1;4;4;2;41;1;2;235;14;2;0
45;217;1745;1;170;0;190;4;3;3;3;1;0;6;1;1;25;0;3;226;19;2;2
59;337;403;0;347;1;20;4;2;2;3;1;0;5;4;1;22;3;2;245;16;3;2
50;1757;1757;0;0;0;150;2;3;1;2;1;0;6;3;1;26;2;2;251;13;3;2
64;66;905;1;342;0;28;4;3;1;2;1;0;4;3;1;28;3;3;275;17;3;2
39;119;1610;1;458;0;20;3;4;1;1;1;0;4;4;1;25;2;2;282;16;3;1
44;965;0;1;5;0;500;4;3;3;1;1;0;4;0;1;25;0;2;1;17;0;2
72;20;432;0;570;0;30;4;3;0;3;1;0;4;4;1;25;3;2;68;14;1;2
26;547;547;0;0;0;60;3;3;0;1;1;0;4;4;1;23;3;3;92;17;1;0
58;308;308;0;0;0;40;4;3;3;3;1;0;6;3;1;23;5;3;96;15;1;2
65;44;513;0;447;0;0;4;4;1;3;1;0;4;4;1;25;0;2;101;18;1;3
35;52;38;0;893;0;20;3;3;3;3;1;0;4;2;1;30;2;2;102;16;1;2
67;511;1379;1;12;0;70;4;2;3;3;1;0;4;3;1;25;-1;3;97;14;1;1
45;369;369;0;0;0;20;3;2;0;2;1;0;4;3;1;25;3;2;110;18;1;2
46;511;913;1;66;0;60;3;2;2;3;0;0;9;3;1;20;0;3;133;12;1;1
27;436;1162;1;127;0;750;4;3;3;3;0;0;9;3;1;16;0;3;141;11;1;1
28;477;803;1;54;0;50;2;3;2;2;1;0;6;1;1;25;-1;3;140;16;1;2
63;922;913;0;8919;0;250;4;2;3;3;1;0;9;4;1;30;0;3;141;0;1;1
